id,Time,MeasName,Hour
873,2020-02-04,站点27,H9
874,2020-02-04,站点27,H10
875,2020-02-04,站点27,H11
876,2020-02-04,站点27,H12
877,2020-02-04,站点27,H13
878,2020-02-04,站点27,H14
879,2020-02-04,站点27,H15
880,2020-02-04,站点27,H16
881,2020-02-04,站点27,H17
882,2020-02-04,站点27,H18
883,2020-02-04,站点27,H19
884,2020-02-04,站点27,H20
885,2020-02-04,站点27,H21
886,2020-02-04,站点27,H22
887,2020-02-04,站点27,H23
888,2020-02-04,站点5,H0
889,2020-02-04,站点5,H1
890,2020-02-04,站点5,H2
891,2020-02-04,站点5,H3
892,2020-02-04,站点5,H4
893,2020-02-04,站点5,H5
894,2020-02-04,站点5,H6
895,2020-02-04,站点5,H7
896,2020-02-04,站点5,H8
897,2020-02-04,站点5,H9
898,2020-02-04,站点5,H10
899,2020-02-04,站点5,H11
900,2020-02-04,站点5,H12
901,2020-02-04,站点5,H13
902,2020-02-04,站点5,H14
903,2020-02-04,站点5,H15
904,2020-02-04,站点5,H16
905,2020-02-04,站点5,H17
906,2020-02-04,站点5,H18
907,2020-02-04,站点5,H19
908,2020-02-04,站点5,H20
909,2020-02-04,站点5,H21
910,2020-02-04,站点5,H22
911,2020-02-04,站点5,H23
912,2020-02-04,站点26,H0
913,2020-02-04,站点26,H1
914,2020-02-04,站点26,H2
915,2020-02-04,站点26,H3
916,2020-02-04,站点26,H4
917,2020-02-04,站点26,H5
918,2020-02-04,站点26,H6
919,2020-02-04,站点26,H7
920,2020-02-04,站点26,H8
921,2020-02-04,站点26,H9
922,2020-02-04,站点26,H10
923,2020-02-04,站点26,H11
924,2020-02-04,站点26,H12
925,2020-02-04,站点26,H13
926,2020-02-04,站点26,H14
927,2020-02-04,站点26,H15
928,2020-02-04,站点26,H16
929,2020-02-04,站点26,H17
930,2020-02-04,站点26,H18
931,2020-02-04,站点26,H19
932,2020-02-04,站点26,H20
933,2020-02-04,站点26,H21
934,2020-02-04,站点26,H22
935,2020-02-04,站点26,H23
936,2020-02-04,站点1,H0
937,2020-02-04,站点1,H1
938,2020-02-04,站点1,H2
939,2020-02-04,站点1,H3
940,2020-02-04,站点1,H4
941,2020-02-04,站点1,H5
942,2020-02-04,站点1,H6
943,2020-02-04,站点1,H7
944,2020-02-04,站点1,H8
945,2020-02-04,站点1,H9
946,2020-02-04,站点1,H10
947,2020-02-04,站点1,H11
948,2020-02-04,站点1,H12
949,2020-02-04,站点1,H13
950,2020-02-04,站点1,H14
951,2020-02-04,站点1,H15
952,2020-02-04,站点1,H16
953,2020-02-04,站点1,H17
954,2020-02-04,站点1,H18
955,2020-02-04,站点1,H19
956,2020-02-04,站点1,H20
957,2020-02-04,站点1,H21
958,2020-02-04,站点1,H22
959,2020-02-04,站点1,H23
960,2020-02-04,站点3,H0
961,2020-02-04,站点3,H1
962,2020-02-04,站点3,H2
963,2020-02-04,站点3,H3
964,2020-02-04,站点3,H4
965,2020-02-04,站点3,H5
966,2020-02-04,站点3,H6
967,2020-02-04,站点3,H7
968,2020-02-04,站点3,H8
969,2020-02-04,站点3,H9
970,2020-02-04,站点3,H10
971,2020-02-04,站点3,H11
972,2020-02-04,站点3,H12
973,2020-02-04,站点3,H13
974,2020-02-04,站点3,H14
975,2020-02-04,站点3,H15
976,2020-02-04,站点3,H16
977,2020-02-04,站点3,H17
978,2020-02-04,站点3,H18
979,2020-02-04,站点3,H19
980,2020-02-04,站点3,H20
981,2020-02-04,站点3,H21
982,2020-02-04,站点3,H22
983,2020-02-04,站点3,H23
984,2020-02-04,站点29,H0
985,2020-02-04,站点29,H1
986,2020-02-04,站点29,H2
987,2020-02-04,站点29,H3
988,2020-02-04,站点29,H4
989,2020-02-04,站点29,H5
990,2020-02-04,站点29,H6
991,2020-02-04,站点29,H7
992,2020-02-04,站点29,H8
993,2020-02-04,站点29,H9
994,2020-02-04,站点29,H10
995,2020-02-04,站点29,H11
996,2020-02-04,站点29,H12
997,2020-02-04,站点29,H13
998,2020-02-04,站点29,H14
999,2020-02-04,站点29,H15
1000,2020-02-04,站点29,H16
1001,2020-02-04,站点29,H17
1002,2020-02-04,站点29,H18
1003,2020-02-04,站点29,H19
1004,2020-02-04,站点29,H20
1005,2020-02-04,站点29,H21
1006,2020-02-04,站点29,H22
1007,2020-02-04,站点29,H23
1008,2020-02-04,站点11,H0
1009,2020-02-04,站点11,H1
1010,2020-02-04,站点11,H2
1011,2020-02-04,站点11,H3
1012,2020-02-04,站点11,H4
1013,2020-02-04,站点11,H5
1014,2020-02-04,站点11,H6
1015,2020-02-04,站点11,H7
1016,2020-02-04,站点11,H8
1017,2020-02-04,站点11,H9
1018,2020-02-04,站点11,H10
1019,2020-02-04,站点11,H11
1020,2020-02-04,站点11,H12
1021,2020-02-04,站点11,H13
1022,2020-02-04,站点11,H14
1023,2020-02-04,站点11,H15
1024,2020-02-04,站点11,H16
1025,2020-02-04,站点11,H17
1026,2020-02-04,站点11,H18
1027,2020-02-04,站点11,H19
1028,2020-02-04,站点11,H20
1029,2020-02-04,站点11,H21
1030,2020-02-04,站点11,H22
1031,2020-02-04,站点11,H23
1032,2020-02-04,站点30,H0
1033,2020-02-04,站点30,H1
1034,2020-02-04,站点30,H2
1035,2020-02-04,站点30,H3
1036,2020-02-04,站点30,H4
1037,2020-02-04,站点30,H5
1038,2020-02-04,站点30,H6
1039,2020-02-04,站点30,H7
1040,2020-02-04,站点30,H8
1041,2020-02-04,站点30,H9
1042,2020-02-04,站点30,H10
1043,2020-02-04,站点30,H11
1044,2020-02-04,站点30,H12
1045,2020-02-04,站点30,H13
1046,2020-02-04,站点30,H14
1047,2020-02-04,站点30,H15
1048,2020-02-04,站点30,H16
1049,2020-02-04,站点30,H17
1050,2020-02-04,站点30,H18
1051,2020-02-04,站点30,H19
1052,2020-02-04,站点30,H20
1053,2020-02-04,站点30,H21
1054,2020-02-04,站点30,H22
1055,2020-02-04,站点30,H23
1056,2020-02-04,站点28,H0
1057,2020-02-04,站点28,H1
1058,2020-02-04,站点28,H2
1059,2020-02-04,站点28,H3
1060,2020-02-04,站点28,H4
1061,2020-02-04,站点28,H5
1062,2020-02-04,站点28,H6
1063,2020-02-04,站点28,H7
1064,2020-02-04,站点28,H8
1065,2020-02-04,站点28,H9
1066,2020-02-04,站点28,H10
1067,2020-02-04,站点28,H11
1068,2020-02-04,站点28,H12
1069,2020-02-04,站点28,H13
1070,2020-02-04,站点28,H14
1071,2020-02-04,站点28,H15
1072,2020-02-04,站点28,H16
1073,2020-02-04,站点28,H17
1074,2020-02-04,站点28,H18
1075,2020-02-04,站点28,H19
1076,2020-02-04,站点28,H20
1077,2020-02-04,站点28,H21
1078,2020-02-04,站点28,H22
1079,2020-02-04,站点28,H23
1080,2020-02-04,站点10,H0
1081,2020-02-04,站点10,H1
1082,2020-02-04,站点10,H2
1083,2020-02-04,站点10,H3
1084,2020-02-04,站点10,H4
1085,2020-02-04,站点10,H5
1086,2020-02-04,站点10,H6
1087,2020-02-04,站点10,H7
1088,2020-02-04,站点10,H8
1089,2020-02-04,站点10,H9
1090,2020-02-04,站点10,H10
1091,2020-02-04,站点10,H11
1092,2020-02-04,站点10,H12
1093,2020-02-04,站点10,H13
1094,2020-02-04,站点10,H14
1095,2020-02-04,站点10,H15
1096,2020-02-04,站点10,H16
1097,2020-02-04,站点10,H17
1098,2020-02-04,站点10,H18
1099,2020-02-04,站点10,H19
1100,2020-02-04,站点10,H20
1101,2020-02-04,站点10,H21
1102,2020-02-04,站点10,H22
1103,2020-02-04,站点10,H23
1104,2020-02-04,站点25,H0
1105,2020-02-04,站点25,H1
1106,2020-02-04,站点25,H2
1107,2020-02-04,站点25,H3
1108,2020-02-04,站点25,H4
1109,2020-02-04,站点25,H5
1110,2020-02-04,站点25,H6
1111,2020-02-04,站点25,H7
1112,2020-02-04,站点25,H8
1113,2020-02-04,站点25,H9
1114,2020-02-04,站点25,H10
1115,2020-02-04,站点25,H11
1116,2020-02-04,站点25,H12
1117,2020-02-04,站点25,H13
1118,2020-02-04,站点25,H14
1119,2020-02-04,站点25,H15
1120,2020-02-04,站点25,H16
1121,2020-02-04,站点25,H17
1122,2020-02-04,站点25,H18
1123,2020-02-04,站点25,H19
1124,2020-02-04,站点25,H20
1125,2020-02-04,站点25,H21
1126,2020-02-04,站点25,H22
1127,2020-02-04,站点25,H23
1128,2020-02-04,站点8,H0
1129,2020-02-04,站点8,H1
1130,2020-02-04,站点8,H2
1131,2020-02-04,站点8,H3
1132,2020-02-04,站点8,H4
1133,2020-02-04,站点8,H5
1134,2020-02-04,站点8,H6
1135,2020-02-04,站点8,H7
1136,2020-02-04,站点8,H8
1137,2020-02-04,站点8,H9
1138,2020-02-04,站点8,H10
1139,2020-02-04,站点8,H11
1140,2020-02-04,站点8,H12
1141,2020-02-04,站点8,H13
1142,2020-02-04,站点8,H14
1143,2020-02-04,站点8,H15
1144,2020-02-04,站点8,H16
1145,2020-02-04,站点8,H17
1146,2020-02-04,站点8,H18
1147,2020-02-04,站点8,H19
1148,2020-02-04,站点8,H20
1149,2020-02-04,站点8,H21
1150,2020-02-04,站点8,H22
1151,2020-02-04,站点8,H23
1152,2020-02-04,站点18,H0
1153,2020-02-04,站点18,H1
1154,2020-02-04,站点18,H2
1155,2020-02-04,站点18,H3
1156,2020-02-04,站点18,H4
1157,2020-02-04,站点18,H5
1158,2020-02-04,站点18,H6
1159,2020-02-04,站点18,H7
1160,2020-02-04,站点18,H8
1161,2020-02-04,站点18,H9
1162,2020-02-04,站点18,H10
1163,2020-02-04,站点18,H11
1164,2020-02-04,站点18,H12
1165,2020-02-04,站点18,H13
1166,2020-02-04,站点18,H14
1167,2020-02-04,站点18,H15
1168,2020-02-04,站点18,H16
1169,2020-02-04,站点18,H17
1170,2020-02-04,站点18,H18
1171,2020-02-04,站点18,H19
1172,2020-02-04,站点18,H20
1173,2020-02-04,站点18,H21
1174,2020-02-04,站点18,H22
1175,2020-02-04,站点18,H23
1176,2020-02-04,站点13,H0
1177,2020-02-04,站点13,H1
1178,2020-02-04,站点13,H2
1179,2020-02-04,站点13,H3
1180,2020-02-04,站点13,H4
1181,2020-02-04,站点13,H5
1182,2020-02-04,站点13,H6
1183,2020-02-04,站点13,H7
1184,2020-02-04,站点13,H8
1185,2020-02-04,站点13,H9
1186,2020-02-04,站点13,H10
1187,2020-02-04,站点13,H11
1188,2020-02-04,站点13,H12
1189,2020-02-04,站点13,H13
1190,2020-02-04,站点13,H14
1191,2020-02-04,站点13,H15
1192,2020-02-04,站点13,H16
1193,2020-02-04,站点13,H17
1194,2020-02-04,站点13,H18
1195,2020-02-04,站点13,H19
1196,2020-02-04,站点13,H20
1197,2020-02-04,站点13,H21
1198,2020-02-04,站点13,H22
1199,2020-02-04,站点13,H23
1200,2020-02-04,站点16,H0
1201,2020-02-04,站点16,H1
1202,2020-02-04,站点16,H2
1203,2020-02-04,站点16,H3
1204,2020-02-04,站点16,H4
1205,2020-02-04,站点16,H5
1206,2020-02-04,站点16,H6
1207,2020-02-04,站点16,H7
1208,2020-02-04,站点16,H8
1209,2020-02-04,站点16,H9
1210,2020-02-04,站点16,H10
1211,2020-02-04,站点16,H11
1212,2020-02-04,站点16,H12
1213,2020-02-04,站点16,H13
1214,2020-02-04,站点16,H14
1215,2020-02-04,站点16,H15
1216,2020-02-04,站点16,H16
1217,2020-02-04,站点16,H17
1218,2020-02-04,站点16,H18
1219,2020-02-04,站点16,H19
1220,2020-02-04,站点16,H20
1221,2020-02-04,站点16,H21
1222,2020-02-04,站点16,H22
1223,2020-02-04,站点16,H23
1224,2020-02-04,站点23,H0
1225,2020-02-04,站点23,H1
1226,2020-02-04,站点23,H2
1227,2020-02-04,站点23,H3
1228,2020-02-04,站点23,H4
1229,2020-02-04,站点23,H5
1230,2020-02-04,站点23,H6
1231,2020-02-04,站点23,H7
1232,2020-02-04,站点23,H8
1233,2020-02-04,站点23,H9
1234,2020-02-04,站点23,H10
1235,2020-02-04,站点23,H11
1236,2020-02-04,站点23,H12
1237,2020-02-04,站点23,H13
1238,2020-02-04,站点23,H14
1239,2020-02-04,站点23,H15
1240,2020-02-04,站点23,H16
1241,2020-02-04,站点23,H17
1242,2020-02-04,站点23,H18
1243,2020-02-04,站点23,H19
1244,2020-02-04,站点23,H20
1245,2020-02-04,站点23,H21
1246,2020-02-04,站点23,H22
1247,2020-02-04,站点23,H23
1248,2020-02-04,站点14,H0
1249,2020-02-04,站点14,H1
1250,2020-02-04,站点14,H2
1251,2020-02-04,站点14,H3
1252,2020-02-04,站点14,H4
1253,2020-02-04,站点14,H5
1254,2020-02-04,站点14,H6
1255,2020-02-04,站点14,H7
1256,2020-02-04,站点14,H8
1257,2020-02-04,站点14,H9
1258,2020-02-04,站点14,H10
1259,2020-02-04,站点14,H11
1260,2020-02-04,站点14,H12
1261,2020-02-04,站点14,H13
1262,2020-02-04,站点14,H14
1263,2020-02-04,站点14,H15
1264,2020-02-04,站点14,H16
1265,2020-02-04,站点14,H17
1266,2020-02-04,站点14,H18
1267,2020-02-04,站点14,H19
1268,2020-02-04,站点14,H20
1269,2020-02-04,站点14,H21
1270,2020-02-04,站点14,H22
1271,2020-02-04,站点14,H23
1272,2020-02-04,站点15,H0
1273,2020-02-04,站点15,H1
1274,2020-02-04,站点15,H2
1275,2020-02-04,站点15,H3
1276,2020-02-04,站点15,H4
1277,2020-02-04,站点15,H5
1278,2020-02-04,站点15,H6
1279,2020-02-04,站点15,H7
1280,2020-02-04,站点15,H8
1281,2020-02-04,站点15,H9
1282,2020-02-04,站点15,H10
1283,2020-02-04,站点15,H11
1284,2020-02-04,站点15,H12
1285,2020-02-04,站点15,H13
1286,2020-02-04,站点15,H14
1287,2020-02-04,站点15,H15
1288,2020-02-04,站点15,H16
1289,2020-02-04,站点15,H17
1290,2020-02-04,站点15,H18
1291,2020-02-04,站点15,H19
1292,2020-02-04,站点15,H20
1293,2020-02-04,站点15,H21
1294,2020-02-04,站点15,H22
1295,2020-02-04,站点15,H23
1296,2020-02-04,站点19,H0
1297,2020-02-04,站点19,H1
1298,2020-02-04,站点19,H2
1299,2020-02-04,站点19,H3
1300,2020-02-04,站点19,H4
1301,2020-02-04,站点19,H5
1302,2020-02-04,站点19,H6
1303,2020-02-04,站点19,H7
1304,2020-02-04,站点19,H8
1305,2020-02-04,站点19,H9
1306,2020-02-04,站点19,H10
1307,2020-02-04,站点19,H11
1308,2020-02-04,站点19,H12
1309,2020-02-04,站点19,H13
1310,2020-02-04,站点19,H14
1311,2020-02-04,站点19,H15
1312,2020-02-04,站点19,H16
1313,2020-02-04,站点19,H17
1314,2020-02-04,站点19,H18
1315,2020-02-04,站点19,H19
1316,2020-02-04,站点19,H20
1317,2020-02-04,站点19,H21
1318,2020-02-04,站点19,H22
1319,2020-02-04,站点19,H23
1320,2020-02-04,站点12,H0
1321,2020-02-04,站点12,H1
1322,2020-02-04,站点12,H2
1323,2020-02-04,站点12,H3
1324,2020-02-04,站点12,H4
1325,2020-02-04,站点12,H5
1326,2020-02-04,站点12,H6
1327,2020-02-04,站点12,H7
1328,2020-02-04,站点12,H8
1329,2020-02-04,站点12,H9
1330,2020-02-04,站点12,H10
1331,2020-02-04,站点12,H11
1332,2020-02-04,站点12,H12
1333,2020-02-04,站点12,H13
1334,2020-02-04,站点12,H14
1335,2020-02-04,站点12,H15
1336,2020-02-04,站点12,H16
1337,2020-02-04,站点12,H17
1338,2020-02-04,站点12,H18
1339,2020-02-04,站点12,H19
1340,2020-02-04,站点12,H20
1341,2020-02-04,站点12,H21
1342,2020-02-04,站点12,H22
1343,2020-02-04,站点12,H23
1344,2020-02-04,站点17,H0
1345,2020-02-04,站点17,H1
1346,2020-02-04,站点17,H2
1347,2020-02-04,站点17,H3
1348,2020-02-04,站点17,H4
1349,2020-02-04,站点17,H5
1350,2020-02-04,站点17,H6
1351,2020-02-04,站点17,H7
1352,2020-02-04,站点17,H8
1353,2020-02-04,站点17,H9
1354,2020-02-04,站点17,H10
1355,2020-02-04,站点17,H11
1356,2020-02-04,站点17,H12
1357,2020-02-04,站点17,H13
1358,2020-02-04,站点17,H14
1359,2020-02-04,站点17,H15
1360,2020-02-04,站点17,H16
1361,2020-02-04,站点17,H17
1362,2020-02-04,站点17,H18
1363,2020-02-04,站点17,H19
1364,2020-02-04,站点17,H20
1365,2020-02-04,站点17,H21
1366,2020-02-04,站点17,H22
1367,2020-02-04,站点17,H23
1368,2020-02-04,站点2,H0
1369,2020-02-04,站点2,H1
1370,2020-02-04,站点2,H2
1371,2020-02-04,站点2,H3
1372,2020-02-04,站点2,H4
1373,2020-02-04,站点2,H5
1374,2020-02-04,站点2,H6
1375,2020-02-04,站点2,H7
1376,2020-02-04,站点2,H8
1377,2020-02-04,站点2,H9
1378,2020-02-04,站点2,H10
1379,2020-02-04,站点2,H11
1380,2020-02-04,站点2,H12
1381,2020-02-04,站点2,H13
1382,2020-02-04,站点2,H14
1383,2020-02-04,站点2,H15
1384,2020-02-04,站点2,H16
1385,2020-02-04,站点2,H17
1386,2020-02-04,站点2,H18
1387,2020-02-04,站点2,H19
1388,2020-02-04,站点2,H20
1389,2020-02-04,站点2,H21
1390,2020-02-04,站点2,H22
1391,2020-02-04,站点2,H23
1392,2020-02-04,站点9,H0
1393,2020-02-04,站点9,H1
1394,2020-02-04,站点9,H2
1395,2020-02-04,站点9,H3
1396,2020-02-04,站点9,H4
1397,2020-02-04,站点9,H5
1398,2020-02-04,站点9,H6
1399,2020-02-04,站点9,H7
1400,2020-02-04,站点9,H8
1401,2020-02-04,站点9,H9
1402,2020-02-04,站点9,H10
1403,2020-02-04,站点9,H11
1404,2020-02-04,站点9,H12
1405,2020-02-04,站点9,H13
1406,2020-02-04,站点9,H14
1407,2020-02-04,站点9,H15
1408,2020-02-04,站点9,H16
1409,2020-02-04,站点9,H17
1410,2020-02-04,站点9,H18
1411,2020-02-04,站点9,H19
1412,2020-02-04,站点9,H20
1413,2020-02-04,站点9,H21
1414,2020-02-04,站点9,H22
1415,2020-02-04,站点9,H23
1416,2020-02-04,站点6,H0
1417,2020-02-04,站点6,H1
1418,2020-02-04,站点6,H2
1419,2020-02-04,站点6,H3
1420,2020-02-04,站点6,H4
1421,2020-02-04,站点6,H5
1422,2020-02-04,站点6,H6
1423,2020-02-04,站点6,H7
1424,2020-02-04,站点6,H8
1425,2020-02-04,站点6,H9
1426,2020-02-04,站点6,H10
1427,2020-02-04,站点6,H11
1428,2020-02-04,站点6,H12
1429,2020-02-04,站点6,H13
1430,2020-02-04,站点6,H14
1431,2020-02-04,站点6,H15
1432,2020-02-04,站点6,H16
1433,2020-02-04,站点6,H17
1434,2020-02-04,站点6,H18
1435,2020-02-04,站点6,H19
1436,2020-02-04,站点6,H20
1437,2020-02-04,站点6,H21
1438,2020-02-04,站点6,H22
1439,2020-02-04,站点6,H23
1440,2020-02-05,站点4,H0
1441,2020-02-05,站点4,H1
1442,2020-02-05,站点4,H2
1443,2020-02-05,站点4,H3
1444,2020-02-05,站点4,H4
1445,2020-02-05,站点4,H5
1446,2020-02-05,站点4,H6
1447,2020-02-05,站点4,H7
1448,2020-02-05,站点4,H8
1449,2020-02-05,站点4,H9
1450,2020-02-05,站点4,H10
1451,2020-02-05,站点4,H11
1452,2020-02-05,站点4,H12
1453,2020-02-05,站点4,H13
1454,2020-02-05,站点4,H14
1455,2020-02-05,站点4,H15
1456,2020-02-05,站点4,H16
1457,2020-02-05,站点4,H17
1458,2020-02-05,站点4,H18
1459,2020-02-05,站点4,H19
1460,2020-02-05,站点4,H20
1461,2020-02-05,站点4,H21
1462,2020-02-05,站点4,H22
1463,2020-02-05,站点4,H23
1464,2020-02-05,站点7,H0
1465,2020-02-05,站点7,H1
1466,2020-02-05,站点7,H2
1467,2020-02-05,站点7,H3
1468,2020-02-05,站点7,H4
1469,2020-02-05,站点7,H5
1470,2020-02-05,站点7,H6
1471,2020-02-05,站点7,H7
1472,2020-02-05,站点7,H8
1473,2020-02-05,站点7,H9
1474,2020-02-05,站点7,H10
1475,2020-02-05,站点7,H11
1476,2020-02-05,站点7,H12
1477,2020-02-05,站点7,H13
1478,2020-02-05,站点7,H14
1479,2020-02-05,站点7,H15
1480,2020-02-05,站点7,H16
1481,2020-02-05,站点7,H17
1482,2020-02-05,站点7,H18
1483,2020-02-05,站点7,H19
1484,2020-02-05,站点7,H20
1485,2020-02-05,站点7,H21
1486,2020-02-05,站点7,H22
1487,2020-02-05,站点7,H23
1488,2020-02-05,站点22,H0
1489,2020-02-05,站点22,H1
1490,2020-02-05,站点22,H2
1491,2020-02-05,站点22,H3
1492,2020-02-05,站点22,H4
1493,2020-02-05,站点22,H5
1494,2020-02-05,站点22,H6
1495,2020-02-05,站点22,H7
1496,2020-02-05,站点22,H8
1497,2020-02-05,站点22,H9
1498,2020-02-05,站点22,H10
1499,2020-02-05,站点22,H11
1500,2020-02-05,站点22,H12
1501,2020-02-05,站点22,H13
1502,2020-02-05,站点22,H14
1503,2020-02-05,站点22,H15
1504,2020-02-05,站点22,H16
1505,2020-02-05,站点22,H17
1506,2020-02-05,站点22,H18
1507,2020-02-05,站点22,H19
1508,2020-02-05,站点22,H20
1509,2020-02-05,站点22,H21
1510,2020-02-05,站点22,H22
1511,2020-02-05,站点22,H23
1512,2020-02-05,站点21,H0
1513,2020-02-05,站点21,H1
1514,2020-02-05,站点21,H2
1515,2020-02-05,站点21,H3
1516,2020-02-05,站点21,H4
1517,2020-02-05,站点21,H5
1518,2020-02-05,站点21,H6
1519,2020-02-05,站点21,H7
1520,2020-02-05,站点21,H8
1521,2020-02-05,站点21,H9
1522,2020-02-05,站点21,H10
1523,2020-02-05,站点21,H11
1524,2020-02-05,站点21,H12
1525,2020-02-05,站点21,H13
1526,2020-02-05,站点21,H14
1527,2020-02-05,站点21,H15
1528,2020-02-05,站点21,H16
1529,2020-02-05,站点21,H17
1530,2020-02-05,站点21,H18
1531,2020-02-05,站点21,H19
1532,2020-02-05,站点21,H20
1533,2020-02-05,站点21,H21
1534,2020-02-05,站点21,H22
1535,2020-02-05,站点21,H23
1536,2020-02-05,站点20,H0
1537,2020-02-05,站点20,H1
1538,2020-02-05,站点20,H2
1539,2020-02-05,站点20,H3
1540,2020-02-05,站点20,H4
1541,2020-02-05,站点20,H5
1542,2020-02-05,站点20,H6
1543,2020-02-05,站点20,H7
1544,2020-02-05,站点20,H8
1545,2020-02-05,站点20,H9
1546,2020-02-05,站点20,H10
1547,2020-02-05,站点20,H11
1548,2020-02-05,站点20,H12
1549,2020-02-05,站点20,H13
1550,2020-02-05,站点20,H14
1551,2020-02-05,站点20,H15
1552,2020-02-05,站点20,H16
1553,2020-02-05,站点20,H17
1554,2020-02-05,站点20,H18
1555,2020-02-05,站点20,H19
1556,2020-02-05,站点20,H20
1557,2020-02-05,站点20,H21
1558,2020-02-05,站点20,H22
1559,2020-02-05,站点20,H23
1560,2020-02-05,站点24,H0
1561,2020-02-05,站点24,H1
1562,2020-02-05,站点24,H2
1563,2020-02-05,站点24,H3
1564,2020-02-05,站点24,H4
1565,2020-02-05,站点24,H5
1566,2020-02-05,站点24,H6
1567,2020-02-05,站点24,H7
1568,2020-02-05,站点24,H8
1569,2020-02-05,站点24,H9
1570,2020-02-05,站点24,H10
1571,2020-02-05,站点24,H11
1572,2020-02-05,站点24,H12
1573,2020-02-05,站点24,H13
1574,2020-02-05,站点24,H14
1575,2020-02-05,站点24,H15
1576,2020-02-05,站点24,H16
1577,2020-02-05,站点24,H17
1578,2020-02-05,站点24,H18
1579,2020-02-05,站点24,H19
1580,2020-02-05,站点24,H20
1581,2020-02-05,站点24,H21
1582,2020-02-05,站点24,H22
1583,2020-02-05,站点24,H23
1584,2020-02-05,站点27,H0
1585,2020-02-05,站点27,H1
1586,2020-02-05,站点27,H2
1587,2020-02-05,站点27,H3
1588,2020-02-05,站点27,H4
1589,2020-02-05,站点27,H5
1590,2020-02-05,站点27,H6
1591,2020-02-05,站点27,H7
1592,2020-02-05,站点27,H8
1593,2020-02-05,站点27,H9
1594,2020-02-05,站点27,H10
1595,2020-02-05,站点27,H11
1596,2020-02-05,站点27,H12
1597,2020-02-05,站点27,H13
1598,2020-02-05,站点27,H14
1599,2020-02-05,站点27,H15
1600,2020-02-05,站点27,H16
1601,2020-02-05,站点27,H17
1602,2020-02-05,站点27,H18
1603,2020-02-05,站点27,H19
1604,2020-02-05,站点27,H20
1605,2020-02-05,站点27,H21
1606,2020-02-05,站点27,H22
1607,2020-02-05,站点27,H23
1608,2020-02-05,站点5,H0
1609,2020-02-05,站点5,H1
1610,2020-02-05,站点5,H2
1611,2020-02-05,站点5,H3
1612,2020-02-05,站点5,H4
1613,2020-02-05,站点5,H5
1614,2020-02-05,站点5,H6
1615,2020-02-05,站点5,H7
1616,2020-02-05,站点5,H8
1617,2020-02-05,站点5,H9
1618,2020-02-05,站点5,H10
1619,2020-02-05,站点5,H11
1620,2020-02-05,站点5,H12
1621,2020-02-05,站点5,H13
1622,2020-02-05,站点5,H14
1623,2020-02-05,站点5,H15
1624,2020-02-05,站点5,H16
1625,2020-02-05,站点5,H17
1626,2020-02-05,站点5,H18
1627,2020-02-05,站点5,H19
1628,2020-02-05,站点5,H20
1629,2020-02-05,站点5,H21
